0	24.333
1	23.083
2	23.478
3	24.751
4	26.264
5	26.600
6	25.318
7	24.578
8	24.057
9	23.790
10	24.632
11	23.602
12	21.703
13	24.362
14	25.357
15	24.238
16	23.349
17	22.291
18	23.829
19	23.219
20	22.645
21	22.528
22	23.856
23	25.535
24	26.718
25	26.871
26	25.136
27	23.076
28	22.604
29	23.568
30	25.842
31	26.460
32	26.578
33	26.477
34	25.042
35	24.797
36	26.029
37	26.191
38	24.698
39	25.379
40	25.959
41	25.993
42	24.862
43	25.204
44	25.167
45	26.438
46	25.529
47	24.998
48	25.826
49	24.399
50	25.838
51	24.837
52	24.796
53	27.278
54	25.711
55	24.383
56	24.730
57	25.911
58	25.020
59	24.278
60	24.592
61	26.155
62	26.737
63	25.761
64	24.861
65	25.633
66	23.616
67	25.685
68	25.331
69	24.686
70	25.520
71	25.733
72	25.065
73	26.712
74	26.885
75	26.158
76	25.394
77	24.007
78	21.890
79	22.502
80	24.186
81	22.400
82	24.254
83	24.986
84	26.165
85	24.486
86	22.778
87	22.587
88	23.787
89	25.033
90	24.883
91	24.049
92	25.552
93	27.020
94	25.006
95	22.979
96	23.502
97	24.471
98	22.729
99	25.262
100	26.211
101	25.343
102	23.993
103	25.221
104	27.419
105	26.893
106	26.254
107	25.877
108	26.707
109	26.805
110	26.591
111	25.942
112	26.328
113	25.447
114	24.944
115	23.907
116	23.746
117	25.661
118	26.212
119	27.776
120	28.304
121	28.012
122	25.907
123	28.394
124	28.563
125	26.325
126	26.731
127	30.000
128	29.995
129	31.224
130	30.855
131	28.328
132	29.534
133	30.430
134	32.002
135	32.211
136	32.159
137	31.095
138	30.379
139	29.528
140	32.142
141	31.755
142	31.411
143	33.605
144	33.982
145	34.897
146	35.188
147	35.718
148	35.355
149	35.910
150	36.107
151	37.344
152	39.169
153	41.081
154	43.865
155	46.508
156	48.756
157	52.332
158	55.197
159	58.125
160	60.320
161	62.957
162	64.199
163	67.749
164	71.817
165	79.030
166	89.347
167	100.830
168	111.636
169	129.479
170	141.272
171	149.183
172	155.636
173	164.279
174	168.863
175	170.000
176	170.000
177	170.000
178	170.000
179	170.000
180	170.000
181	170.000
182	170.000
183	170.000
184	170.000
185	170.000
186	170.000
187	170.000
188	170.000
189	170.000
190	170.000
191	170.000
192	170.000
193	170.000
194	170.000
195	170.000
196	170.000
197	170.000
198	170.000
199	170.000
200	170.000
201	170.000
202	170.000
203	170.000
204	170.000
205	170.000
206	170.000
207	170.000
208	170.000
209	170.000
210	170.000
211	170.000
212	169.676
213	166.880
214	161.174
215	155.624
216	148.436
217	135.847
218	124.345
219	109.219
220	95.621
221	85.153
222	76.865
223	71.295
224	66.789
225	64.412
226	61.797
227	59.364
228	57.311
229	55.592
230	52.792
231	48.710
232	45.741
233	43.142
234	41.364
235	38.840
236	37.440
237	37.311
238	38.067
239	36.839
240	35.330
241	35.664
242	35.998
243	34.310
244	33.680
245	34.229
246	31.584
247	30.025
248	28.908
249	32.028
250	32.766
251	29.156
252	30.384
253	32.542
254	32.333
255	31.477
256	32.342
257	32.810
258	33.281
259	29.260
260	27.457
261	28.491
262	26.711
263	27.366
264	26.940
265	27.370
266	28.884
267	26.882
268	27.168
269	27.658
270	26.925
271	27.656
272	27.453
273	27.436
274	28.007
275	30.080
276	29.187
277	27.434
278	27.275
279	27.462
280	28.206
281	29.321
282	28.508
283	28.208
284	26.746
285	27.165
286	28.333
287	27.272
288	26.001
289	27.513
290	27.203
291	27.606
292	27.500
293	27.344
294	26.665
295	25.139
296	24.788
297	24.126
298	27.869
299	28.644
300	27.819
301	26.557
302	24.065
303	19.815
304	22.571
305	25.110
306	27.496
307	27.220
308	26.667
309	26.081
310	25.563
311	24.548
312	27.724
313	27.275
314	27.751
315	26.309
316	24.218
317	25.889
318	26.848
319	27.343
320	27.355
321	26.821
322	26.017
323	25.077
324	26.443
325	25.305
326	24.084
327	24.468
328	25.762
329	24.839
330	24.039
331	24.252
332	25.864
333	26.161
334	25.953
335	23.727
336	25.615
337	24.628
338	25.924
339	26.157
340	26.674
341	27.545
342	26.240
343	25.695
344	24.873
345	24.580
346	25.031
347	25.536
348	26.139
349	24.723
350	25.090
351	25.290
352	25.107
353	25.717
354	25.049
355	25.224
356	23.688
357	24.654
358	25.124
359	25.189
360	24.311
361	23.701
362	23.208
363	23.100
364	23.713
365	25.133
366	22.752
367	23.009
368	24.684
369	25.869
370	24.032
371	23.165
372	24.546
373	26.014
374	25.675
375	25.310
376	26.652
377	27.132
378	25.590
379	23.813
380	23.163
381	25.000
