0	18.0000
1	18.0000
2	16.0095
3	14.9640
4	16.3816
5	17.8606
6	18.0000
7	16.8265
8	17.5023
9	17.3151
10	16.1175
11	15.5195
12	17.2325
13	16.6572
14	17.7612
15	16.5295
16	17.7774
17	18.1780
18	18.1754
19	17.4388
20	17.5293
21	17.1542
22	18.0000
23	16.6849
24	17.1577
25	18.0000
26	19.6635
27	18.5127
28	17.6193
29	17.9993
30	18.7628
31	19.1471
32	19.4282
33	17.9708
34	18.3117
35	20.1427
36	17.9779
37	15.1591
38	17.4337
39	18.0000
40	16.4841
41	10.0304
42	11.8002
43	11.5439
44	15.2948
45	18.0000
46	18.0000
47	15.3844
48	15.0000
49	14.8558
50	16.2926
51	16.2559
52	17.8442
53	16.3143
54	17.1493
55	16.9574
56	14.7678
57	14.6005
58	14.9384
59	16.4228
60	16.8569
61	18.5689
62	18.6202
63	18.5460
64	17.6505
65	17.0132
66	20.2460
67	20.0088
68	18.4502
69	16.0774
70	15.7778
71	16.8729
72	17.0824
73	13.0116
74	15.1390
75	13.8777
76	16.9014
77	18.6997
78	18.5967
79	20.2171
80	19.6090
81	16.7521
82	16.8341
83	19.6530
84	18.5205
85	18.5544
86	18.5777
87	18.1927
88	17.1328
89	20.2878
90	20.3333
91	19.3084
92	17.3521
93	16.1746
94	17.5439
95	17.2969
96	19.6921
97	20.5641
98	20.4788
99	17.5159
100	19.7904
101	18.9865
102	18.6832
103	17.4389
104	15.4531
105	16.6683
106	18.2562
107	20.3333
108	20.3333
109	18.4051
110	16.6488
111	15.7062
112	17.7369
113	14.4575
114	15.0649
115	18.4390
116	20.2919
117	17.6756
118	19.0264
119	19.4015
120	20.3102
121	20.3333
122	19.4966
123	19.7327
124	18.0364
125	20.0764
126	19.8372
127	17.2568
128	17.5643
129	20.3333
130	17.6195
131	16.4264
132	17.5673
133	19.5237
134	18.6931
135	18.1536
136	21.4264
137	19.5716
138	17.3614
139	17.0636
140	19.5310
141	20.3266
142	20.3333
143	19.8972
144	20.2813
145	19.1761
146	19.7708
147	20.3333
148	20.3333
149	20.3333
150	17.1630
151	16.6962
152	17.6937
153	19.6468
154	19.3183
155	19.0000
156	18.8744
157	20.1488
158	20.6765
159	20.9637
160	22.0292
161	18.9366
162	19.3604
163	19.9330
164	18.1586
165	19.3480
166	18.8867
167	21.1741
168	20.8721
169	19.7598
170	21.7430
171	20.0484
172	19.3269
173	21.4431
174	22.0000
175	20.9962
